area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"East of England",2021-02-23,  630.3,  634.6,  645.9,  654.3,  662.2,  673.9,  677.1,inferred
"East of England",2021-02-24,  604.0,  607.2,  618.4,  626.7,  634.5,  645.7,  649.8,inferred
"East of England",2021-02-25,  579.2,  583.1,  593.0,  601.1,  608.4,  619.0,  622.1,inferred
"East of England",2021-02-26,  555.8,  558.9,  568.9,  576.7,  583.4,  593.5,  596.6,inferred
"East of England",2021-02-27,  533.5,  536.3,  546.0,  553.1,  559.4,  569.8,  572.6,inferred
"East of England",2021-02-28,  511.8,  514.4,  524.0,  530.9,  537.1,  547.3,  549.7,inferred
"East of England",2021-03-01,  490.5,  493.5,  502.9,  509.8,  516.5,  526.2,  529.1,inferred
"East of England",2021-03-02,  470.8,  473.8,  483.4,  490.9,  497.2,  507.1,  510.0,inferred
"East of England",2021-03-03,  456.3,  458.9,  468.0,  475.1,  481.7,  491.0,  494.0,inferred
"East of England",2021-03-04,  445.3,  448.1,  456.8,  463.3,  469.6,  478.9,  481.7,inferred
"East of England",2021-03-05,  435.5,  438.2,  447.0,  453.3,  459.1,  468.5,  471.3,inferred
"East of England",2021-03-06,  426.0,  428.6,  437.6,  443.7,  449.3,  458.2,  460.6,inferred
"East of England",2021-03-07,  416.3,  419.7,  428.1,  433.9,  439.8,  448.0,  451.2,inferred
"East of England",2021-03-08,  407.2,  409.9,  418.8,  424.5,  430.9,  438.9,  442.5,inferred
"East of England",2021-03-09,  397.6,  401.3,  410.0,  416.2,  422.2,  430.8,  434.6,inferred
"East of England",2021-03-10,  391.7,  394.7,  403.6,  409.8,  415.6,  424.3,  428.0,inferred
"East of England",2021-03-11,  387.9,  391.3,  399.4,  405.3,  411.2,  419.8,  423.1,inferred
"East of England",2021-03-12,  384.8,  387.4,  395.9,  401.6,  407.5,  415.9,  418.7,inferred
"East of England",2021-03-13,  381.4,  383.8,  392.2,  397.7,  403.9,  411.9,  414.6,inferred
"East of England",2021-03-14,  376.8,  379.9,  387.6,  393.6,  399.5,  408.0,  410.9,inferred
"East of England",2021-03-15,  372.0,  374.9,  382.9,  389.3,  395.5,  404.0,  407.6,inferred
"East of England",2021-03-16,  366.6,  370.0,  378.5,  384.8,  391.5,  401.3,  404.7,inferred
"East of England",2021-03-17,  361.4,  365.2,  373.5,  380.1,  386.6,  397.0,  399.4,inferred
"East of England",2021-03-18,  356.3,  360.0,  368.1,  374.5,  381.0,  390.5,  393.4,inferred
"East of England",2021-03-19,  351.1,  354.2,  362.4,  368.5,  374.8,  384.1,  386.8,inferred
"East of England",2021-03-20,  346.0,  348.3,  356.7,  362.7,  368.8,  377.4,  380.5,inferred
"East of England",2021-03-21,  339.7,  342.2,  350.5,  356.6,  362.6,  371.4,  374.1,inferred
"East of England",2021-03-22,  332.7,  335.8,  344.5,  350.6,  356.5,  365.0,  367.6,inferred
"East of England",2021-03-23,  326.1,  329.3,  338.2,  344.1,  350.7,  358.9,  361.8,inferred
"East of England",2021-03-24,  319.1,  322.0,  330.4,  336.4,  342.8,  350.8,  353.9,inferred
"East of England",2021-03-25,  310.3,  313.3,  320.7,  326.5,  332.3,  340.8,  343.0,inferred
"East of England",2021-03-26,  300.5,  302.8,  310.4,  315.7,  321.3,  329.2,  331.9,inferred
"East of England",2021-03-27,  290.3,  292.7,  300.1,  304.9,  310.3,  318.0,  320.3,inferred
"East of England",2021-03-28,  280.4,  282.1,  289.6,  294.5,  299.8,  307.3,  309.4,inferred
"East of England",2021-03-29,  270.2,  272.7,  279.6,  284.7,  289.7,  297.0,  299.7,inferred
"East of England",2021-03-30,  261.0,  263.6,  270.5,  275.3,  280.6,  287.9,  291.0,inferred
"East of England",2021-03-31,  253.3,  255.4,  262.6,  267.2,  272.4,  279.8,  282.2,inferred
"East of England",2021-04-01,  246.0,  248.3,  255.2,  259.8,  265.0,  272.1,  274.4,inferred
"East of England",2021-04-02,  239.0,  241.1,  248.2,  253.0,  258.1,  264.8,  267.2,inferred
"East of England",2021-04-03,  232.6,  234.5,  241.5,  246.2,  251.1,  258.1,  260.2,inferred
"East of England",2021-04-04,  225.8,  228.0,  234.9,  239.9,  244.8,  251.9,  254.1,inferred
"East of England",2021-04-05,  219.3,  221.6,  229.1,  233.9,  239.0,  246.8,  248.7,inferred
"East of England",2021-04-06,  213.3,  215.8,  224.0,  228.9,  234.4,  242.4,  244.5,inferred
"East of England",2021-04-07,  208.9,  211.8,  219.9,  225.3,  230.9,  238.9,  241.3,inferred
"East of England",2021-04-08,  205.0,  208.4,  216.8,  222.2,  228.3,  236.6,  239.4,inferred
"East of England",2021-04-09,  201.0,  204.9,  213.6,  219.6,  226.1,  234.9,  238.1,inferred
"East of England",2021-04-10,  197.3,  200.9,  210.2,  216.9,  223.8,  233.8,  237.6,inferred
"South East",2020-12-27, 7280.5, 7280.5, 8612.4, 8677.4, 8929.4, 8980.0, 8980.0,inferred
"South East",2020-12-28, 8303.1, 8303.1, 8635.4, 8785.9, 9021.9, 9108.2, 9108.2,inferred
"South East",2020-12-29, 8611.9, 8612.2, 8737.7, 8902.6, 8975.5, 9034.4, 9034.5,inferred
"South East",2020-12-30, 8598.0, 8601.8, 8680.3, 8814.7, 9014.5, 9194.7, 9200.6,inferred
"South East",2020-12-31, 8590.1, 8599.8, 8647.0, 8705.9, 9021.5, 9186.5, 9199.4,inferred
"South East",2021-01-01, 8602.1, 8612.1, 8658.6, 8705.2, 8963.5, 9083.3, 9101.1,inferred
"South East",2021-01-02, 8620.0, 8638.8, 8692.7, 8748.4, 8900.5, 8989.0, 9006.2,inferred
"South East",2021-01-03, 8636.8, 8658.3, 8728.2, 8785.4, 8855.3, 8922.0, 8940.1,inferred
"South East",2021-01-04, 8647.5, 8667.8, 8737.9, 8796.9, 8839.4, 8912.3, 8930.7,inferred
"South East",2021-01-05, 8624.9, 8647.5, 8719.5, 8778.5, 8835.6, 8921.2, 8947.7,inferred
"South East",2021-01-06, 8461.4, 8485.0, 8565.9, 8623.1, 8676.0, 8753.5, 8770.3,inferred
"South East",2021-01-07, 8165.8, 8186.9, 8256.6, 8305.0, 8352.9, 8414.5, 8432.2,inferred
"South East",2021-01-08, 7816.3, 7833.3, 7892.4, 7930.1, 7971.7, 8025.2, 8044.6,inferred
"South East",2021-01-09, 7464.5, 7488.0, 7541.1, 7579.0, 7618.3, 7666.8, 7682.2,inferred
"South East",2021-01-10, 7135.4, 7151.8, 7210.0, 7255.9, 7296.3, 7345.9, 7363.9,inferred
"South East",2021-01-11, 6846.7, 6861.6, 6913.7, 6953.5, 6995.9, 7049.5, 7063.6,inferred
"South East",2021-01-12, 6584.0, 6598.3, 6648.7, 6687.2, 6724.0, 6777.4, 6793.3,inferred
"South East",2021-01-13, 6316.4, 6334.2, 6383.5, 6416.1, 6450.8, 6498.6, 6511.9,inferred
"South East",2021-01-14, 6040.6, 6054.8, 6101.1, 6129.1, 6160.6, 6204.8, 6214.3,inferred
"South East",2021-01-15, 5766.3, 5779.5, 5815.8, 5842.8, 5869.3, 5906.5, 5919.5,inferred
"South East",2021-01-16, 5494.1, 5505.5, 5540.2, 5566.9, 5592.5, 5627.5, 5635.5,inferred
"South East",2021-01-17, 5234.7, 5247.1, 5282.2, 5308.5, 5332.9, 5365.7, 5375.9,inferred
"South East",2021-01-18, 4987.5, 5000.8, 5037.0, 5064.0, 5090.1, 5125.4, 5137.8,inferred
"South East",2021-01-19, 4749.3, 4764.1, 4801.0, 4831.0, 4858.7, 4897.8, 4909.3,inferred
"South East",2021-01-20, 4509.3, 4520.7, 4560.1, 4586.5, 4615.4, 4654.2, 4664.9,inferred
"South East",2021-01-21, 4263.8, 4275.2, 4308.3, 4332.7, 4357.4, 4392.7, 4402.9,inferred
"South East",2021-01-22, 4021.8, 4030.0, 4060.2, 4081.7, 4103.5, 4134.8, 4143.5,inferred
"South East",2021-01-23, 3785.9, 3794.6, 3822.4, 3843.6, 3864.0, 3892.2, 3900.8,inferred
"South East",2021-01-24, 3572.0, 3581.3, 3609.2, 3628.4, 3650.2, 3676.5, 3686.5,inferred
"South East",2021-01-25, 3371.4, 3380.5, 3409.3, 3429.3, 3451.2, 3479.9, 3490.5,inferred
"South East",2021-01-26, 3182.8, 3194.4, 3224.5, 3244.4, 3266.6, 3297.4, 3309.5,inferred
"South East",2021-01-27, 3010.8, 3021.8, 3050.5, 3069.6, 3091.0, 3122.9, 3133.1,inferred
"South East",2021-01-28, 2849.5, 2859.2, 2885.5, 2903.3, 2921.6, 2951.1, 2957.6,inferred
"South East",2021-01-29, 2695.2, 2703.2, 2727.2, 2744.0, 2760.3, 2785.6, 2793.3,inferred
"South East",2021-01-30, 2543.6, 2551.8, 2574.9, 2591.7, 2607.9, 2630.7, 2638.0,inferred
"South East",2021-01-31, 2400.1, 2408.7, 2431.9, 2448.6, 2465.6, 2488.4, 2497.6,inferred
"South East",2021-02-01, 2264.3, 2273.0, 2298.5, 2315.0, 2332.5, 2356.8, 2364.1,inferred
"South East",2021-02-02, 2138.0, 2146.4, 2172.7, 2189.4, 2208.2, 2234.1, 2240.9,inferred
"South East",2021-02-03, 2018.5, 2026.1, 2051.1, 2067.5, 2085.1, 2109.8, 2118.4,inferred
"South East",2021-02-04, 1903.4, 1909.6, 1932.1, 1947.1, 1962.6, 1984.1, 1992.6,inferred
"South East",2021-02-05, 1790.8, 1797.5, 1816.9, 1831.0, 1845.0, 1864.5, 1870.3,inferred
"South East",2021-02-06, 1683.0, 1689.3, 1707.4, 1720.3, 1733.8, 1751.8, 1757.4,inferred
"South East",2021-02-07, 1581.3, 1587.9, 1605.6, 1617.8, 1631.7, 1649.7, 1655.3,inferred
"South East",2021-02-08, 1486.6, 1492.8, 1511.2, 1523.6, 1538.0, 1555.2, 1561.0,inferred
"South East",2021-02-09, 1400.1, 1405.9, 1424.6, 1437.6, 1452.0, 1470.4, 1477.7,inferred
"South East",2021-02-10, 1329.4, 1336.2, 1353.6, 1366.4, 1379.9, 1398.4, 1404.2,inferred
"South East",2021-02-11, 1275.3, 1280.6, 1296.4, 1308.4, 1321.0, 1337.1, 1344.0,inferred
"South East",2021-02-12, 1225.2, 1230.3, 1246.2, 1256.8, 1268.0, 1283.5, 1288.7,inferred
"South East",2021-02-13, 1175.9, 1181.1, 1196.8, 1207.2, 1218.1, 1232.2, 1236.9,inferred
"South East",2021-02-14, 1128.1, 1132.9, 1148.0, 1158.7, 1169.2, 1184.0, 1188.6,inferred
"South East",2021-02-15, 1081.3, 1085.2, 1100.8, 1111.6, 1122.5, 1138.0, 1142.6,inferred
"South East",2021-02-16, 1034.7, 1039.6, 1055.8, 1066.7, 1077.8, 1094.2, 1098.9,inferred
"South East",2021-02-17,  993.0,  997.8, 1012.1, 1023.4, 1033.8, 1050.4, 1054.5,inferred
"South East",2021-02-18,  951.9,  956.2,  970.1,  980.2,  990.5, 1005.5, 1009.3,inferred
"South East",2021-02-19,  910.8,  914.8,  928.4,  937.9,  947.6,  961.6,  965.4,inferred
"South East",2021-02-20,  869.5,  873.6,  887.2,  896.0,  905.4,  918.6,  922.6,inferred
"South East",2021-02-21,  829.4,  833.8,  846.3,  855.1,  864.8,  878.1,  882.2,inferred
"South East",2021-02-22,  789.7,  794.3,  807.0,  815.8,  825.2,  838.3,  841.7,inferred
"South East",2021-02-23,  751.5,  755.1,  768.9,  777.7,  787.0,  800.8,  804.0,inferred
"South East",2021-02-24,  716.6,  720.1,  733.2,  742.2,  750.8,  764.1,  767.9,inferred
"South East",2021-02-25,  685.9,  688.4,  700.0,  708.6,  716.3,  728.8,  731.8,inferred
"South East",2021-02-26,  655.8,  658.2,  668.3,  676.7,  684.2,  695.3,  698.1,inferred
"South East",2021-02-27,  625.7,  628.3,  637.8,  645.9,  652.9,  664.0,  667.4,inferred
"South East",2021-02-28,  595.7,  598.4,  609.1,  616.3,  623.8,  634.8,  638.4,inferred
"South East",2021-03-01,  567.7,  571.5,  581.9,  589.2,  596.3,  607.6,  610.5,inferred
"South East",2021-03-02,  543.1,  546.6,  557.1,  564.2,  571.8,  583.0,  586.1,inferred
"South East",2021-03-03,  525.3,  528.1,  538.8,  546.1,  553.5,  564.2,  567.1,inferred
"South East",2021-03-04,  514.2,  516.9,  527.7,  534.6,  541.5,  551.7,  553.8,inferred
"South East",2021-03-05,  505.7,  508.6,  518.8,  525.6,  531.9,  541.4,  544.5,inferred
"South East",2021-03-06,  498.6,  500.8,  510.1,  516.8,  523.6,  532.6,  535.9,inferred
"South East",2021-03-07,  489.5,  491.7,  500.9,  507.6,  514.7,  524.4,  527.4,inferred
"South East",2021-03-08,  479.7,  482.7,  491.8,  498.8,  505.7,  514.8,  519.0,inferred
"South East",2021-03-09,  470.3,  473.1,  483.3,  489.9,  496.8,  506.7,  510.3,inferred
"South East",2021-03-10,  463.7,  466.8,  477.1,  483.4,  490.1,  500.0,  503.3,inferred
"South East",2021-03-11,  460.2,  463.3,  472.8,  479.4,  485.4,  494.7,  497.8,inferred
"South East",2021-03-12,  457.6,  460.4,  469.2,  475.8,  481.4,  490.5,  492.8,inferred
"South East",2021-03-13,  453.6,  456.6,  465.6,  471.8,  477.4,  486.2,  488.7,inferred
"South East",2021-03-14,  449.0,  452.4,  461.0,  467.4,  473.1,  482.4,  484.5,inferred
"South East",2021-03-15,  444.0,  448.0,  456.7,  462.7,  469.3,  478.2,  481.3,inferred
"South East",2021-03-16,  439.2,  442.5,  452.0,  458.5,  465.1,  474.3,  477.8,inferred
"South East",2021-03-17,  434.6,  437.8,  447.7,  454.0,  460.8,  470.4,  473.4,inferred
"South East",2021-03-18,  430.4,  433.6,  443.3,  449.6,  455.8,  465.2,  467.9,inferred
"South East",2021-03-19,  426.1,  429.2,  438.8,  444.4,  450.8,  459.5,  462.5,inferred
"South East",2021-03-20,  421.3,  424.6,  434.1,  439.9,  445.8,  454.2,  457.1,inferred
"South East",2021-03-21,  416.0,  419.2,  428.8,  434.8,  440.8,  449.8,  452.8,inferred
"South East",2021-03-22,  410.1,  413.9,  423.2,  429.6,  435.6,  445.2,  448.7,inferred
"South East",2021-03-23,  404.6,  408.0,  417.9,  424.2,  430.4,  440.7,  443.5,inferred
"South East",2021-03-24,  396.8,  400.1,  409.8,  416.0,  422.6,  432.5,  435.9,inferred
"South East",2021-03-25,  386.4,  389.5,  398.7,  405.0,  410.9,  419.7,  422.9,inferred
"South East",2021-03-26,  374.5,  377.3,  385.9,  391.9,  398.0,  406.5,  408.8,inferred
"South East",2021-03-27,  362.3,  365.4,  373.3,  379.0,  384.8,  393.2,  395.2,inferred
"South East",2021-03-28,  349.8,  352.6,  360.7,  366.4,  371.7,  380.1,  382.2,inferred
"South East",2021-03-29,  336.7,  340.2,  348.3,  353.8,  359.5,  367.4,  370.3,inferred
"South East",2021-03-30,  325.1,  328.2,  336.8,  342.4,  348.0,  356.0,  359.0,inferred
"South East",2021-03-31,  315.1,  318.3,  326.5,  332.0,  337.3,  345.7,  348.4,inferred
"South East",2021-04-01,  306.2,  309.3,  316.5,  322.2,  327.5,  335.1,  338.0,inferred
"South East",2021-04-02,  297.8,  300.2,  307.5,  312.7,  318.2,  325.6,  328.1,inferred
"South East",2021-04-03,  289.1,  291.0,  298.8,  304.2,  309.5,  316.8,  319.9,inferred
"South East",2021-04-04,  280.5,  282.8,  290.8,  296.3,  301.6,  309.4,  312.1,inferred
"South East",2021-04-05,  273.3,  276.1,  283.6,  289.4,  295.2,  303.1,  305.8,inferred
"South East",2021-04-06,  267.6,  269.6,  277.8,  283.5,  289.6,  298.0,  300.8,inferred
"South East",2021-04-07,  262.2,  264.7,  273.1,  278.9,  285.5,  293.7,  297.1,inferred
"South East",2021-04-08,  257.5,  260.3,  269.5,  275.6,  282.5,  291.5,  295.0,inferred
"South East",2021-04-09,  252.6,  255.6,  265.8,  272.5,  279.7,  290.2,  293.9,inferred
"South East",2021-04-10,  247.4,  250.6,  261.9,  269.3,  277.2,  289.3,  292.4,inferred
"London",2020-12-27,11233.9,11233.9,12589.6,12757.1,12901.3,13081.2,13081.2,inferred
"London",2020-12-28,12419.1,12419.1,12524.4,12607.2,13208.3,13327.5,13327.5,inferred
"London",2020-12-29,12458.2,12458.7,12544.1,12856.9,12980.2,13176.2,13176.9,inferred
"London",2020-12-30,12489.9,12496.3,12532.6,12636.0,13032.1,13386.8,13394.8,inferred
"London",2020-12-31,12430.2,12447.3,12532.2,12613.1,13107.8,13348.9,13365.4,inferred
"London",2021-01-01,12490.2,12511.3,12594.8,12730.1,13104.3,13257.9,13280.3,inferred
"London",2021-01-02,12592.6,12617.5,12724.8,12855.3,13070.3,13177.9,13200.1,inferred
"London",2021-01-03,12704.4,12737.3,12845.6,12950.7,13050.4,13146.7,13172.0,inferred
"London",2021-01-04,12790.4,12818.3,12924.4,13010.8,13095.3,13203.4,13240.8,inferred
"London",2021-01-05,12736.2,12788.9,12956.5,13053.0,13144.7,13266.9,13312.0,inferred
"London",2021-01-06,12415.5,12489.1,12717.3,12796.3,12880.5,12991.1,13023.6,inferred
"London",2021-01-07,11909.7,11961.4,12116.1,12200.7,12275.8,12379.2,12414.6,inferred
"London",2021-01-08,11296.3,11325.0,11413.5,11481.6,11557.6,11656.1,11683.0,inferred
"London",2021-01-09,10643.8,10667.4,10748.8,10806.1,10880.6,10962.7,10988.1,inferred
"London",2021-01-10,10018.2,10045.8,10132.1,10196.8,10271.6,10349.1,10373.0,inferred
"London",2021-01-11, 9466.3, 9496.7, 9581.0, 9645.0, 9712.3, 9793.8, 9823.1,inferred
"London",2021-01-12, 8980.7, 9002.0, 9094.5, 9154.3, 9215.7, 9298.3, 9324.7,inferred
"London",2021-01-13, 8535.0, 8558.3, 8642.5, 8701.7, 8756.4, 8837.0, 8862.8,inferred
"London",2021-01-14, 8119.7, 8138.4, 8213.2, 8265.2, 8310.6, 8376.1, 8395.6,inferred
"London",2021-01-15, 7720.9, 7735.9, 7794.4, 7839.1, 7878.7, 7936.0, 7952.9,inferred
"London",2021-01-16, 7328.0, 7343.5, 7394.2, 7433.5, 7470.3, 7520.8, 7538.1,inferred
"London",2021-01-17, 6946.8, 6963.8, 7013.2, 7050.7, 7089.7, 7141.7, 7157.1,inferred
"London",2021-01-18, 6577.7, 6599.9, 6651.1, 6688.3, 6732.8, 6788.0, 6807.4,inferred
"London",2021-01-19, 6226.6, 6244.0, 6302.5, 6345.7, 6390.3, 6450.6, 6473.7,inferred
"London",2021-01-20, 5871.3, 5891.3, 5947.7, 5987.6, 6030.3, 6093.6, 6111.0,inferred
"London",2021-01-21, 5513.4, 5528.2, 5580.5, 5614.8, 5649.9, 5705.8, 5721.1,inferred
"London",2021-01-22, 5159.1, 5173.4, 5219.9, 5248.7, 5279.1, 5324.8, 5339.3,inferred
"London",2021-01-23, 4818.2, 4833.4, 4874.7, 4902.7, 4930.7, 4972.1, 4989.0,inferred
"London",2021-01-24, 4510.9, 4525.0, 4566.6, 4596.8, 4626.2, 4668.6, 4682.3,inferred
"London",2021-01-25, 4223.0, 4238.8, 4280.6, 4313.9, 4344.4, 4387.6, 4405.7,inferred
"London",2021-01-26, 3956.4, 3971.2, 4016.9, 4051.7, 4082.2, 4131.1, 4148.4,inferred
"London",2021-01-27, 3715.5, 3728.2, 3774.8, 3805.6, 3835.9, 3882.8, 3900.3,inferred
"London",2021-01-28, 3497.3, 3508.7, 3549.7, 3574.9, 3601.2, 3642.8, 3657.9,inferred
"London",2021-01-29, 3289.6, 3303.0, 3333.4, 3358.2, 3382.4, 3415.4, 3426.8,inferred
"London",2021-01-30, 3088.7, 3100.3, 3130.3, 3153.6, 3176.3, 3207.2, 3216.9,inferred
"London",2021-01-31, 2895.8, 2904.5, 2938.2, 2960.8, 2984.1, 3018.0, 3027.6,inferred
"London",2021-02-01, 2711.4, 2722.4, 2755.8, 2780.2, 2803.7, 2840.5, 2852.5,inferred
"London",2021-02-02, 2535.1, 2548.9, 2585.1, 2610.2, 2635.2, 2676.9, 2689.9,inferred
"London",2021-02-03, 2371.7, 2382.4, 2417.8, 2441.9, 2465.4, 2506.3, 2518.8,inferred
"London",2021-02-04, 2212.2, 2221.4, 2252.5, 2272.6, 2294.6, 2329.8, 2338.5,inferred
"London",2021-02-05, 2059.3, 2068.2, 2093.4, 2110.6, 2130.5, 2158.2, 2165.1,inferred
"London",2021-02-06, 1913.3, 1918.9, 1943.3, 1959.8, 1975.6, 2002.9, 2011.9,inferred
"London",2021-02-07, 1774.1, 1780.2, 1805.4, 1821.6, 1838.2, 1863.5, 1873.1,inferred
"London",2021-02-08, 1644.1, 1650.6, 1677.8, 1694.3, 1711.7, 1737.8, 1746.4,inferred
"London",2021-02-09, 1525.6, 1532.7, 1561.5, 1578.9, 1596.1, 1622.4, 1632.8,inferred
"London",2021-02-10, 1432.7, 1440.7, 1467.3, 1484.0, 1500.5, 1524.4, 1533.1,inferred
"London",2021-02-11, 1365.2, 1371.6, 1394.3, 1409.7, 1423.8, 1444.9, 1452.5,inferred
"London",2021-02-12, 1304.8, 1310.5, 1329.8, 1344.4, 1357.2, 1377.7, 1383.0,inferred
"London",2021-02-13, 1246.2, 1250.6, 1268.2, 1281.9, 1294.6, 1314.2, 1320.3,inferred
"London",2021-02-14, 1184.0, 1190.0, 1208.1, 1221.0, 1235.6, 1254.9, 1259.9,inferred
"London",2021-02-15, 1124.6, 1129.7, 1149.4, 1163.5, 1177.6, 1197.4, 1203.1,inferred
"London",2021-02-16, 1066.2, 1072.7, 1093.5, 1108.1, 1122.1, 1143.1, 1149.5,inferred
"London",2021-02-17, 1016.1, 1021.8, 1042.2, 1056.6, 1070.5, 1091.7, 1097.3,inferred
"London",2021-02-18,  972.2,  977.2,  996.0, 1009.5, 1022.4, 1041.2, 1047.3,inferred
"London",2021-02-19,  929.7,  934.5,  952.1,  964.5,  976.5,  993.8,  999.1,inferred
"London",2021-02-20,  887.1,  892.7,  909.3,  920.7,  931.9,  948.7,  955.9,inferred
"London",2021-02-21,  845.5,  850.9,  867.2,  878.7,  889.5,  907.2,  913.2,inferred
"London",2021-02-22,  805.0,  809.4,  825.8,  837.7,  849.5,  866.7,  872.5,inferred
"London",2021-02-23,  764.7,  769.6,  786.3,  798.6,  810.8,  828.1,  833.9,inferred
"London",2021-02-24,  728.4,  735.3,  751.2,  763.3,  774.8,  791.5,  798.2,inferred
"London",2021-02-25,  700.4,  705.4,  720.2,  731.8,  741.5,  756.8,  763.3,inferred
"London",2021-02-26,  672.8,  677.5,  691.2,  702.1,  711.3,  725.8,  729.1,inferred
"London",2021-02-27,  644.4,  649.8,  664.0,  673.5,  682.7,  696.3,  700.5,inferred
"London",2021-02-28,  618.0,  622.8,  635.8,  645.4,  655.1,  668.4,  672.1,inferred
"London",2021-03-01,  590.3,  595.4,  608.8,  619.1,  628.8,  642.6,  645.7,inferred
"London",2021-03-02,  565.1,  569.9,  584.4,  594.5,  604.5,  618.8,  622.1,inferred
"London",2021-03-03,  548.4,  552.6,  566.3,  576.9,  586.8,  600.7,  604.2,inferred
"London",2021-03-04,  541.2,  544.3,  556.4,  566.4,  575.5,  588.5,  592.2,inferred
"London",2021-03-05,  533.9,  538.4,  549.1,  558.2,  567.1,  579.7,  582.7,inferred
"London",2021-03-06,  525.8,  530.1,  541.7,  550.4,  558.3,  570.3,  574.2,inferred
"London",2021-03-07,  517.0,  521.0,  532.9,  541.1,  549.7,  561.9,  565.7,inferred
"London",2021-03-08,  506.4,  510.8,  523.3,  532.0,  540.3,  552.9,  558.0,inferred
"London",2021-03-09,  495.4,  501.1,  513.7,  522.8,  531.8,  545.3,  549.5,inferred
"London",2021-03-10,  489.0,  494.7,  507.4,  516.5,  525.8,  538.7,  542.6,inferred
"London",2021-03-11,  487.5,  492.3,  504.5,  513.3,  522.2,  535.0,  538.5,inferred
"London",2021-03-12,  487.8,  490.8,  503.1,  511.4,  519.1,  532.0,  535.6,inferred
"London",2021-03-13,  486.5,  489.2,  501.0,  509.1,  517.0,  529.5,  532.7,inferred
"London",2021-03-14,  483.0,  486.4,  498.2,  506.4,  514.5,  526.8,  530.0,inferred
"London",2021-03-15,  479.2,  482.6,  494.7,  503.3,  511.5,  524.2,  528.0,inferred
"London",2021-03-16,  473.8,  477.3,  490.8,  499.7,  508.9,  521.9,  526.4,inferred
"London",2021-03-17,  470.4,  474.3,  487.2,  495.7,  505.1,  518.5,  523.4,inferred
"London",2021-03-18,  467.4,  471.3,  483.9,  491.6,  500.5,  512.9,  517.5,inferred
"London",2021-03-19,  465.3,  468.5,  479.9,  487.7,  495.9,  507.6,  510.9,inferred
"London",2021-03-20,  461.7,  465.4,  475.9,  483.6,  492.0,  503.3,  506.9,inferred
"London",2021-03-21,  457.2,  460.8,  471.0,  479.1,  487.7,  498.8,  502.8,inferred
"London",2021-03-22,  452.2,  455.6,  466.2,  474.6,  483.1,  495.4,  499.7,inferred
"London",2021-03-23,  446.6,  449.9,  460.9,  469.6,  478.6,  491.9,  496.9,inferred
"London",2021-03-24,  438.2,  442.1,  452.7,  461.4,  470.1,  484.1,  488.4,inferred
"London",2021-03-25,  427.4,  430.4,  441.5,  449.3,  457.5,  470.1,  473.7,inferred
"London",2021-03-26,  415.8,  418.1,  428.6,  435.9,  443.4,  455.0,  458.6,inferred
"London",2021-03-27,  403.4,  405.6,  415.5,  422.5,  429.7,  440.8,  444.2,inferred
"London",2021-03-28,  390.1,  392.4,  402.6,  409.3,  416.7,  427.1,  430.8,inferred
"London",2021-03-29,  376.1,  380.4,  389.9,  397.0,  404.6,  414.6,  418.2,inferred
"London",2021-03-30,  364.6,  367.6,  377.9,  385.5,  393.1,  404.1,  407.3,inferred
"London",2021-03-31,  354.1,  357.1,  367.9,  375.4,  382.8,  393.8,  397.1,inferred
"London",2021-04-01,  346.0,  349.2,  359.6,  366.8,  373.6,  384.4,  387.9,inferred
"London",2021-04-02,  339.3,  341.9,  352.1,  359.1,  365.5,  376.4,  379.0,inferred
"London",2021-04-03,  331.7,  335.0,  344.6,  351.8,  357.9,  368.4,  371.0,inferred
"London",2021-04-04,  324.4,  327.4,  337.2,  344.7,  351.4,  361.9,  364.6,inferred
"London",2021-04-05,  317.6,  320.4,  330.6,  338.1,  345.6,  356.5,  359.2,inferred
"London",2021-04-06,  310.4,  314.0,  324.2,  332.3,  340.5,  351.5,  355.5,inferred
"London",2021-04-07,  305.3,  309.6,  320.0,  328.8,  337.2,  349.0,  352.2,inferred
"London",2021-04-08,  302.0,  306.5,  317.4,  326.8,  335.5,  349.1,  353.3,inferred
"London",2021-04-09,  297.5,  302.3,  315.2,  325.0,  335.4,  351.2,  356.0,inferred
"London",2021-04-10,  291.8,  297.0,  311.6,  323.0,  334.8,  352.7,  359.3,inferred
"Scotland",2020-12-27, 1120.4, 1120.4, 1294.7, 1582.9, 1729.9, 1840.1, 1840.1,inferred
"Scotland",2020-12-28, 1246.1, 1246.1, 1509.9, 1759.5, 1889.4, 1957.8, 1957.8,inferred
"Scotland",2020-12-29, 1437.1, 1437.3, 1729.2, 1895.8, 1979.8, 2028.6, 2028.8,inferred
"Scotland",2020-12-30, 1610.7, 1612.9, 1869.7, 1972.5, 2044.6, 2058.3, 2061.0,inferred
"Scotland",2020-12-31, 1732.5, 1737.3, 1952.2, 2011.2, 2062.0, 2082.6, 2086.7,inferred
"Scotland",2021-01-01, 1831.6, 1840.0, 2004.4, 2046.1, 2082.0, 2109.5, 2116.2,inferred
"Scotland",2021-01-02, 1926.1, 1938.3, 2051.0, 2083.4, 2112.4, 2148.1, 2157.9,inferred
"Scotland",2021-01-03, 2022.2, 2039.0, 2099.0, 2130.9, 2160.0, 2197.4, 2212.3,inferred
