area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"South West",2021-02-17,  522.2,  526.4,  538.2,  547.8,  557.2,  570.0,  574.6,inferred
"South West",2021-02-18,  497.5,  502.6,  514.3,  523.5,  533.0,  545.8,  550.0,inferred
"South West",2021-02-19,  473.6,  477.8,  488.7,  497.4,  505.9,  518.6,  521.8,inferred
"South West",2021-02-20,  449.5,  453.1,  463.0,  471.2,  478.6,  490.3,  493.6,inferred
"South West",2021-02-21,  425.3,  428.5,  438.1,  445.4,  452.7,  463.7,  467.3,inferred
"South West",2021-02-22,  401.7,  404.4,  414.8,  421.2,  428.7,  439.5,  442.7,inferred
"South West",2021-02-23,  379.2,  382.0,  392.1,  399.2,  406.3,  417.4,  420.4,inferred
"South West",2021-02-24,  358.0,  361.0,  371.4,  378.8,  385.9,  397.2,  400.9,inferred
"South West",2021-02-25,  340.0,  343.5,  353.2,  360.6,  367.6,  378.6,  382.4,inferred
"South West",2021-02-26,  325.9,  329.2,  337.5,  344.6,  351.4,  362.1,  365.1,inferred
"South West",2021-02-27,  312.9,  315.1,  323.8,  330.0,  336.4,  346.2,  349.0,inferred
"South West",2021-02-28,  299.2,  301.9,  310.5,  316.2,  322.3,  331.6,  334.1,inferred
"South West",2021-03-01,  286.5,  289.2,  297.9,  303.5,  309.4,  318.5,  321.6,inferred
"South West",2021-03-02,  274.2,  277.2,  285.9,  291.7,  297.6,  306.5,  309.4,inferred
"South West",2021-03-03,  262.7,  265.6,  274.7,  280.9,  287.0,  295.6,  299.3,inferred
"South West",2021-03-04,  254.7,  258.0,  266.5,  272.8,  279.0,  287.3,  290.3,inferred
"South West",2021-03-05,  250.4,  253.2,  261.4,  267.3,  272.8,  280.9,  283.7,inferred
"South West",2021-03-06,  247.1,  249.2,  257.4,  262.4,  267.9,  275.6,  278.6,inferred
"South West",2021-03-07,  242.8,  245.2,  253.3,  257.7,  263.2,  271.5,  273.5,inferred
"South West",2021-03-08,  238.6,  241.2,  248.8,  253.5,  258.7,  266.8,  268.9,inferred
"South West",2021-03-09,  234.3,  236.8,  244.2,  249.2,  254.4,  262.7,  265.5,inferred
"South West",2021-03-10,  230.0,  232.3,  240.1,  245.2,  251.0,  259.4,  262.4,inferred
"South West",2021-03-11,  227.0,  229.5,  236.9,  242.3,  248.0,  256.4,  259.1,inferred
"South West",2021-03-12,  225.9,  228.1,  235.3,  240.5,  245.6,  253.8,  255.7,inferred
"South West",2021-03-13,  224.6,  226.7,  233.7,  238.8,  243.7,  250.8,  253.5,inferred
"South West",2021-03-14,  222.7,  225.4,  232.3,  237.2,  242.0,  249.0,  251.8,inferred
"South West",2021-03-15,  220.8,  223.5,  230.5,  235.5,  240.6,  247.9,  250.8,inferred
"South West",2021-03-16,  219.3,  221.9,  229.3,  234.1,  239.7,  247.7,  250.2,inferred
"South West",2021-03-17,  218.0,  220.1,  228.4,  233.4,  238.9,  247.7,  250.8,inferred
"South West",2021-03-18,  216.3,  218.6,  226.5,  232.0,  237.3,  245.7,  249.0,inferred
"South West",2021-03-19,  214.0,  216.5,  223.8,  229.3,  234.1,  241.9,  244.3,inferred
"South West",2021-03-20,  211.5,  213.6,  220.6,  225.9,  230.5,  237.8,  240.4,inferred
"South West",2021-03-21,  208.8,  210.7,  217.3,  222.5,  227.1,  234.5,  236.7,inferred
"South West",2021-03-22,  205.3,  207.1,  213.8,  219.0,  223.8,  231.2,  233.8,inferred
"South West",2021-03-23,  201.7,  203.7,  210.7,  216.0,  220.9,  228.0,  231.5,inferred
"South West",2021-03-24,  197.5,  199.9,  207.2,  212.9,  217.9,  225.4,  228.1,inferred
"South West",2021-03-25,  192.0,  194.8,  201.6,  207.3,  212.5,  220.3,  223.7,inferred
"South West",2021-03-26,  184.7,  187.4,  193.9,  199.2,  204.2,  211.8,  214.6,inferred
"South West",2021-03-27,  177.3,  179.2,  185.6,  190.3,  195.4,  202.4,  204.5,inferred
"South West",2021-03-28,  169.0,  171.0,  176.9,  181.9,  186.5,  193.0,  195.4,inferred
"South West",2021-03-29,  160.4,  162.6,  168.6,  173.6,  178.2,  184.4,  187.1,inferred
"South West",2021-03-30,  152.1,  154.7,  161.1,  165.8,  170.8,  177.4,  180.0,inferred
"South West",2021-03-31,  144.5,  147.4,  153.9,  159.1,  164.0,  171.3,  174.1,inferred
"South West",2021-04-01,  138.2,  140.7,  147.7,  153.2,  158.6,  166.1,  168.6,inferred
"South West",2021-04-02,  133.1,  134.7,  142.3,  147.9,  153.6,  161.6,  164.4,inferred
"South West",2021-04-03,  127.1,  129.3,  137.0,  143.1,  149.5,  158.1,  161.4,inferred
"South West",2021-04-04,  121.2,  123.8,  132.0,  138.8,  146.0,  155.9,  159.0,inferred
"East of England",2020-12-21, 4710.8, 4710.8, 4890.1, 5007.8, 5041.9, 5372.6, 5372.6,inferred
"East of England",2020-12-22, 4698.6, 4698.6, 4761.1, 4780.4, 4938.7, 5129.9, 5129.9,inferred
"East of England",2020-12-23, 4685.2, 4685.7, 4724.5, 4756.1, 4789.0, 4951.0, 4951.4,inferred
"East of England",2020-12-24, 4706.6, 4710.1, 4810.2, 4926.8, 5073.0, 5206.0, 5210.6,inferred
"East of England",2020-12-25, 5025.5, 5034.1, 5121.9, 5249.8, 5406.1, 5500.5, 5512.0,inferred
"East of England",2020-12-26, 5401.7, 5415.4, 5512.1, 5623.9, 5741.3, 5817.3, 5830.5,inferred
"East of England",2020-12-27, 5804.6, 5819.0, 5926.5, 6007.8, 6087.5, 6147.4, 6162.3,inferred
"East of England",2020-12-28, 6225.2, 6248.2, 6338.6, 6395.0, 6442.3, 6494.9, 6516.1,inferred
"East of England",2020-12-29, 6657.1, 6677.1, 6740.7, 6784.3, 6826.4, 6889.2, 6911.1,inferred
"East of England",2020-12-30, 7030.6, 7046.7, 7117.7, 7168.7, 7216.7, 7294.2, 7323.2,inferred
"East of England",2020-12-31, 7131.6, 7162.8, 7244.8, 7306.9, 7371.5, 7458.0, 7490.5,inferred
"East of England",2021-01-01, 6999.4, 7025.6, 7115.3, 7182.3, 7250.3, 7340.5, 7366.9,inferred
"East of England",2021-01-02, 6809.7, 6825.1, 6909.0, 6966.5, 7021.4, 7099.6, 7120.6,inferred
"East of England",2021-01-03, 6623.9, 6644.8, 6703.0, 6751.8, 6796.5, 6867.5, 6890.2,inferred
"East of England",2021-01-04, 6448.1, 6464.3, 6520.8, 6558.3, 6602.7, 6666.6, 6684.6,inferred
"East of England",2021-01-05, 6276.6, 6300.5, 6356.0, 6392.9, 6432.8, 6489.6, 6503.9,inferred
"East of England",2021-01-06, 6120.4, 6140.2, 6202.8, 6240.9, 6280.8, 6337.1, 6356.0,inferred
"East of England",2021-01-07, 5929.8, 5944.3, 5999.6, 6042.1, 6081.6, 6138.7, 6153.1,inferred
"East of England",2021-01-08, 5684.4, 5698.0, 5747.0, 5784.6, 5819.2, 5868.2, 5883.0,inferred
"East of England",2021-01-09, 5423.0, 5440.4, 5482.7, 5512.1, 5541.3, 5582.2, 5597.8,inferred
"East of England",2021-01-10, 5166.2, 5178.4, 5221.6, 5252.6, 5278.4, 5318.1, 5333.8,inferred
"East of England",2021-01-11, 4921.4, 4936.8, 4979.1, 5010.8, 5037.2, 5078.3, 5091.5,inferred
"East of England",2021-01-12, 4699.6, 4714.4, 4756.9, 4789.5, 4818.6, 4859.1, 4874.8,inferred
"East of England",2021-01-13, 4491.4, 4502.8, 4550.7, 4583.7, 4614.9, 4658.5, 4672.7,inferred
"East of England",2021-01-14, 4298.8, 4312.0, 4357.0, 4389.4, 4420.1, 4464.4, 4477.7,inferred
"East of England",2021-01-15, 4118.7, 4133.0, 4172.5, 4200.6, 4226.1, 4268.9, 4280.3,inferred
"East of England",2021-01-16, 3941.7, 3954.4, 3990.9, 4015.1, 4040.2, 4075.2, 4088.7,inferred
"East of England",2021-01-17, 3769.2, 3780.2, 3814.0, 3838.4, 3860.8, 3895.3, 3904.8,inferred
"East of England",2021-01-18, 3611.5, 3623.5, 3656.3, 3681.0, 3702.3, 3736.2, 3748.3,inferred
"East of England",2021-01-19, 3458.8, 3468.6, 3502.7, 3527.6, 3553.4, 3589.1, 3600.2,inferred
"East of England",2021-01-20, 3307.8, 3319.1, 3354.0, 3380.7, 3409.4, 3447.9, 3460.3,inferred
"East of England",2021-01-21, 3156.5, 3166.7, 3201.2, 3227.8, 3255.1, 3294.8, 3305.2,inferred
"East of England",2021-01-22, 3002.5, 3012.4, 3044.6, 3068.4, 3091.8, 3125.9, 3137.8,inferred
"East of England",2021-01-23, 2849.4, 2859.5, 2889.1, 2908.5, 2930.8, 2959.5, 2968.7,inferred
"East of England",2021-01-24, 2700.4, 2710.7, 2739.3, 2758.1, 2778.3, 2806.6, 2813.5,inferred
"East of England",2021-01-25, 2564.2, 2572.9, 2601.5, 2622.0, 2641.1, 2670.2, 2678.1,inferred
"East of England",2021-01-26, 2434.3, 2443.0, 2473.1, 2495.1, 2513.0, 2544.3, 2553.1,inferred
"East of England",2021-01-27, 2310.3, 2320.9, 2352.6, 2374.1, 2394.6, 2425.6, 2434.8,inferred
"East of England",2021-01-28, 2195.2, 2204.2, 2234.9, 2255.7, 2277.0, 2307.1, 2315.4,inferred
"East of England",2021-01-29, 2082.8, 2091.6, 2121.5, 2139.4, 2158.0, 2185.1, 2192.8,inferred
"East of England",2021-01-30, 1975.2, 1983.9, 2009.6, 2026.3, 2043.1, 2066.4, 2074.0,inferred
"East of England",2021-01-31, 1872.3, 1879.9, 1902.7, 1918.2, 1934.4, 1957.3, 1963.4,inferred
"East of England",2021-02-01, 1772.9, 1780.2, 1801.3, 1816.8, 1832.7, 1855.8, 1861.3,inferred
"East of England",2021-02-02, 1675.3, 1684.1, 1705.7, 1721.8, 1738.1, 1761.3, 1768.7,inferred
"East of England",2021-02-03, 1583.7, 1592.2, 1615.9, 1632.8, 1649.1, 1674.1, 1680.8,inferred
"East of England",2021-02-04, 1499.6, 1507.1, 1530.7, 1547.4, 1563.2, 1587.1, 1595.7,inferred
"East of England",2021-02-05, 1422.0, 1429.4, 1450.5, 1464.5, 1478.8, 1501.9, 1508.5,inferred
"East of England",2021-02-06, 1348.0, 1353.6, 1373.1, 1385.6, 1398.4, 1418.6, 1425.2,inferred
"East of England",2021-02-07, 1274.6, 1281.5, 1298.5, 1310.4, 1323.7, 1341.4, 1347.0,inferred
"East of England",2021-02-08, 1206.0, 1212.3, 1229.4, 1241.9, 1254.1, 1271.3, 1275.8,inferred
"East of England",2021-02-09, 1140.8, 1147.4, 1166.0, 1178.4, 1191.0, 1208.0, 1212.8,inferred
"East of England",2021-02-10, 1080.1, 1089.4, 1107.5, 1119.9, 1132.5, 1151.2, 1157.2,inferred
"East of England",2021-02-11, 1031.8, 1039.5, 1058.0, 1070.3, 1082.6, 1101.2, 1107.3,inferred
"East of England",2021-02-12,  993.9, 1000.0, 1017.1, 1028.9, 1040.0, 1056.7, 1062.9,inferred
"East of England",2021-02-13,  959.2,  963.1,  979.4,  990.0, 1000.6, 1016.3, 1020.4,inferred
"East of England",2021-02-14,  923.5,  927.4,  942.7,  953.4,  963.6,  978.4,  982.9,inferred
"East of England",2021-02-15,  887.4,  891.9,  907.3,  918.3,  928.3,  943.1,  947.5,inferred
"East of England",2021-02-16,  852.7,  857.2,  873.6,  884.9,  894.8,  910.6,  914.6,inferred
"East of England",2021-02-17,  817.8,  823.1,  840.6,  852.1,  862.9,  879.1,  884.5,inferred
"East of England",2021-02-18,  785.9,  790.9,  808.1,  819.4,  830.2,  846.1,  851.4,inferred
"East of England",2021-02-19,  754.8,  760.0,  775.4,  785.5,  795.6,  811.2,  816.3,inferred
"East of England",2021-02-20,  723.1,  729.0,  742.8,  752.0,  761.9,  776.2,  780.0,inferred
"East of England",2021-02-21,  693.7,  697.6,  711.1,  719.9,  729.1,  742.4,  747.5,inferred
"East of England",2021-02-22,  663.8,  667.3,  680.5,  688.8,  698.2,  710.9,  715.6,inferred
"East of England",2021-02-23,  634.4,  638.0,  650.9,  659.4,  668.9,  681.8,  686.1,inferred
"East of England",2021-02-24,  605.8,  609.3,  622.4,  631.5,  640.7,  653.5,  658.2,inferred
"East of England",2021-02-25,  579.1,  583.3,  595.9,  605.3,  614.2,  626.5,  631.5,inferred
"East of England",2021-02-26,  556.4,  560.5,  572.0,  580.9,  588.7,  601.0,  605.1,inferred
"East of England",2021-02-27,  534.8,  538.1,  549.0,  557.3,  564.7,  576.3,  579.8,inferred
"East of England",2021-02-28,  513.6,  516.6,  527.3,  535.0,  542.3,  553.1,  556.9,inferred
"East of England",2021-03-01,  492.7,  495.7,  506.1,  513.7,  521.9,  531.7,  536.0,inferred
"East of England",2021-03-02,  472.5,  476.4,  486.6,  494.3,  502.1,  512.6,  517.4,inferred
"East of England",2021-03-03,  454.6,  458.1,  468.5,  476.4,  483.9,  495.2,  499.3,inferred
"East of England",2021-03-04,  440.6,  444.2,  454.6,  462.4,  470.5,  481.7,  485.1,inferred
"East of England",2021-03-05,  431.8,  434.7,  445.4,  453.0,  460.4,  471.3,  474.9,inferred
"East of England",2021-03-06,  423.7,  427.3,  437.4,  444.9,  451.8,  462.5,  466.2,inferred
"East of England",2021-03-07,  416.3,  419.3,  430.2,  437.2,  443.8,  455.0,  457.6,inferred
"East of England",2021-03-08,  408.6,  411.7,  423.1,  429.6,  436.8,  447.6,  450.6,inferred
"East of England",2021-03-09,  401.5,  405.1,  415.8,  422.7,  429.8,  440.7,  443.9,inferred
"East of England",2021-03-10,  395.2,  398.1,  409.1,  416.3,  423.8,  434.7,  439.1,inferred
"East of England",2021-03-11,  390.6,  394.3,  404.5,  411.8,  419.3,  430.6,  433.4,inferred
"East of England",2021-03-12,  389.4,  392.1,  401.8,  408.6,  415.7,  426.7,  429.6,inferred
"East of England",2021-03-13,  387.3,  390.6,  399.3,  405.7,  413.1,  422.7,  426.4,inferred
"East of England",2021-03-14,  384.6,  387.7,  396.5,  402.9,  409.8,  419.1,  423.8,inferred
"East of England",2021-03-15,  381.1,  384.7,  393.7,  400.4,  406.7,  416.6,  420.8,inferred
"East of England",2021-03-16,  378.0,  381.5,  391.0,  397.6,  404.3,  414.9,  419.1,inferred
"East of England",2021-03-17,  374.7,  378.8,  388.1,  394.9,  402.5,  413.3,  417.5,inferred
"East of England",2021-03-18,  371.3,  374.4,  384.0,  390.9,  398.9,  409.8,  413.8,inferred
"East of England",2021-03-19,  366.7,  369.3,  378.8,  385.5,  393.0,  404.1,  407.0,inferred
"East of England",2021-03-20,  360.6,  364.2,  372.7,  379.5,  386.9,  397.2,  400.1,inferred
"East of England",2021-03-21,  354.6,  357.7,  366.6,  373.4,  380.5,  390.2,  393.6,inferred
"East of England",2021-03-22,  348.6,  351.4,  360.5,  367.1,  374.0,  383.6,  386.8,inferred
"East of England",2021-03-23,  342.7,  345.8,  354.6,  361.2,  368.1,  377.9,  380.6,inferred
"East of England",2021-03-24,  336.6,  339.3,  348.5,  355.1,  362.5,  371.8,  375.2,inferred
"East of England",2021-03-25,  327.9,  331.0,  339.8,  347.0,  353.9,  363.0,  367.2,inferred
"East of England",2021-03-26,  317.7,  320.3,  328.7,  335.5,  341.9,  351.0,  354.5,inferred
"East of England",2021-03-27,  305.7,  308.2,  316.6,  322.6,  328.6,  337.7,  340.3,inferred
"East of England",2021-03-28,  293.6,  295.7,  303.9,  309.9,  316.0,  324.4,  327.8,inferred
"East of England",2021-03-29,  280.8,  283.3,  292.2,  298.1,  304.2,  313.0,  315.8,inferred
"East of England",2021-03-30,  269.4,  272.3,  281.1,  287.5,  293.8,  302.8,  305.4,inferred
"East of England",2021-03-31,  259.0,  261.9,  271.3,  277.9,  284.2,  294.1,  296.5,inferred
"East of England",2021-04-01,  249.8,  252.7,  262.2,  269.2,  276.1,  286.1,  289.0,inferred
"East of England",2021-04-02,  240.6,  243.4,  253.3,  260.7,  268.0,  279.2,  282.8,inferred
"East of England",2021-04-03,  231.3,  234.2,  245.0,  252.6,  260.5,  273.0,  276.2,inferred
"East of England",2021-04-04,  221.3,  224.6,  236.4,  245.0,  253.9,  267.6,  271.5,inferred
"South East",2020-12-21, 6084.2, 6084.2, 6298.5, 6453.2, 6487.6, 6892.4, 6892.4,inferred
"South East",2020-12-22, 6065.1, 6065.1, 6133.6, 6164.4, 6360.5, 6582.7, 6582.7,inferred
"South East",2020-12-23, 6053.4, 6053.9, 6100.3, 6124.9, 6168.1, 6364.6, 6365.2,inferred
"South East",2020-12-24, 6089.6, 6093.0, 6241.0, 6356.3, 6527.1, 6706.4, 6712.1,inferred
"South East",2020-12-25, 6531.3, 6539.9, 6676.8, 6805.4, 6981.4, 7119.8, 7134.7,inferred
"South East",2020-12-26, 7053.2, 7072.5, 7205.5, 7319.7, 7461.0, 7569.4, 7592.8,inferred
"South East",2020-12-27, 7610.8, 7637.0, 7779.2, 7865.7, 7957.8, 8047.2, 8068.1,inferred
"South East",2020-12-28, 8213.7, 8242.7, 8363.9, 8423.0, 8472.4, 8550.6, 8570.1,inferred
"South East",2020-12-29, 8840.2, 8863.7, 8941.8, 8989.1, 9039.5, 9104.3, 9120.4,inferred
"South East",2020-12-30, 9394.2, 9415.5, 9494.8, 9553.4, 9613.5, 9697.0, 9715.7,inferred
"South East",2020-12-31, 9587.4, 9618.6, 9726.9, 9790.8, 9858.4, 9952.8, 9989.6,inferred
"South East",2021-01-01, 9445.5, 9477.6, 9592.7, 9663.3, 9743.0, 9851.9, 9884.3,inferred
"South East",2021-01-02, 9219.4, 9254.1, 9355.4, 9416.8, 9481.6, 9572.2, 9606.8,inferred
"South East",2021-01-03, 9011.2, 9036.3, 9114.4, 9170.9, 9223.3, 9312.5, 9341.1,inferred
"South East",2021-01-04, 8819.7, 8831.5, 8895.2, 8947.7, 9003.1, 9079.3, 9101.0,inferred
"South East",2021-01-05, 8621.2, 8642.5, 8709.8, 8755.7, 8804.0, 8875.0, 8890.7,inferred
"South East",2021-01-06, 8444.5, 8466.4, 8530.7, 8577.5, 8627.1, 8701.0, 8722.3,inferred
"South East",2021-01-07, 8200.4, 8219.2, 8284.7, 8333.3, 8387.0, 8461.6, 8488.2,inferred
"South East",2021-01-08, 7886.5, 7903.9, 7961.8, 8006.3, 8051.3, 8118.4, 8140.8,inferred
"South East",2021-01-09, 7556.7, 7573.5, 7621.4, 7655.0, 7691.0, 7743.2, 7762.7,inferred
"South East",2021-01-10, 7222.6, 7239.1, 7282.1, 7314.0, 7349.7, 7400.2, 7414.8,inferred
"South East",2021-01-11, 6901.9, 6920.0, 6964.2, 6996.6, 7031.4, 7080.7, 7099.1,inferred
"South East",2021-01-12, 6607.9, 6621.8, 6671.7, 6703.1, 6740.3, 6791.0, 6810.1,inferred
"South East",2021-01-13, 6325.6, 6342.9, 6395.3, 6430.3, 6467.8, 6523.8, 6543.0,inferred
"South East",2021-01-14, 6050.3, 6065.2, 6113.9, 6150.2, 6189.6, 6246.7, 6263.8,inferred
"South East",2021-01-15, 5763.0, 5778.8, 5825.0, 5858.5, 5891.4, 5943.7, 5958.9,inferred
"South East",2021-01-16, 5478.8, 5491.7, 5535.7, 5564.1, 5593.5, 5636.6, 5650.2,inferred
"South East",2021-01-17, 5199.2, 5212.4, 5254.6, 5281.8, 5308.3, 5347.5, 5360.1,inferred
"South East",2021-01-18, 4948.7, 4960.7, 5002.4, 5030.0, 5055.7, 5096.5, 5107.7,inferred
"South East",2021-01-19, 4701.7, 4715.9, 4761.4, 4790.5, 4817.5, 4861.2, 4873.4,inferred
"South East",2021-01-20, 4471.8, 4484.3, 4529.4, 4561.8, 4590.3, 4634.3, 4650.2,inferred
"South East",2021-01-21, 4242.4, 4254.5, 4298.5, 4329.8, 4356.7, 4399.2, 4413.5,inferred
"South East",2021-01-22, 4012.6, 4025.1, 4063.2, 4090.5, 4114.3, 4151.2, 4162.0,inferred
"South East",2021-01-23, 3789.2, 3801.7, 3833.0, 3855.1, 3877.9, 3910.4, 3921.1,inferred
"South East",2021-01-24, 3576.0, 3584.5, 3613.2, 3634.6, 3655.1, 3687.5, 3696.8,inferred
"South East",2021-01-25, 3372.5, 3384.5, 3412.0, 3433.4, 3455.6, 3487.2, 3496.3,inferred
"South East",2021-01-26, 3187.7, 3195.5, 3225.3, 3247.9, 3271.4, 3302.6, 3312.1,inferred
"South East",2021-01-27, 3008.4, 3020.8, 3050.4, 3074.5, 3098.9, 3132.3, 3141.0,inferred
"South East",2021-01-28, 2844.6, 2854.4, 2883.8, 2908.6, 2931.3, 2964.7, 2975.0,inferred
"South East",2021-01-29, 2689.2, 2696.4, 2724.6, 2746.8, 2765.9, 2797.9, 2806.8,inferred
"South East",2021-01-30, 2536.9, 2547.7, 2571.1, 2590.8, 2608.5, 2637.2, 2644.5,inferred
"South East",2021-01-31, 2392.2, 2401.3, 2424.5, 2442.7, 2460.5, 2487.3, 2493.5,inferred
"South East",2021-02-01, 2256.0, 2263.1, 2288.8, 2306.2, 2323.9, 2350.0, 2357.3,inferred
"South East",2021-02-02, 2126.1, 2135.6, 2161.7, 2179.0, 2198.0, 2223.4, 2231.6,inferred
"South East",2021-02-03, 2004.4, 2013.4, 2041.5, 2059.2, 2079.5, 2104.5, 2115.2,inferred
"South East",2021-02-04, 1890.4, 1898.0, 1926.6, 1944.1, 1963.5, 1989.4, 1998.6,inferred
"South East",2021-02-05, 1783.1, 1790.4, 1815.7, 1831.7, 1848.0, 1872.5, 1880.7,inferred
"South East",2021-02-06, 1678.9, 1685.2, 1708.1, 1723.1, 1736.9, 1758.9, 1767.0,inferred
"South East",2021-02-07, 1579.3, 1586.7, 1607.0, 1620.6, 1634.5, 1655.8, 1660.7,inferred
"South East",2021-02-08, 1487.9, 1493.5, 1512.9, 1527.5, 1540.7, 1561.3, 1568.2,inferred
"South East",2021-02-09, 1398.9, 1406.5, 1427.1, 1441.5, 1454.7, 1476.5, 1483.3,inferred
"South East",2021-02-10, 1319.7, 1327.8, 1348.7, 1363.0, 1376.8, 1399.3, 1405.4,inferred
"South East",2021-02-11, 1257.7, 1264.3, 1285.1, 1299.3, 1312.6, 1333.6, 1340.2,inferred
"South East",2021-02-12, 1212.0, 1216.5, 1235.6, 1248.3, 1260.8, 1279.9, 1285.0,inferred
"South East",2021-02-13, 1170.0, 1174.3, 1191.5, 1202.6, 1213.7, 1230.7, 1236.0,inferred
"South East",2021-02-14, 1125.9, 1131.1, 1148.1, 1158.7, 1169.3, 1185.2, 1190.7,inferred
"South East",2021-02-15, 1083.3, 1089.6, 1105.7, 1116.3, 1127.7, 1142.6, 1148.0,inferred
"South East",2021-02-16, 1041.9, 1047.6, 1064.8, 1076.3, 1087.9, 1104.2, 1108.8,inferred
"South East",2021-02-17, 1001.6, 1008.1, 1025.3, 1037.4, 1050.1, 1067.3, 1072.6,inferred
"South East",2021-02-18,  960.8,  966.5,  984.5,  996.2, 1009.1, 1027.1, 1031.9,inferred
"South East",2021-02-19,  920.3,  925.7,  940.9,  952.7,  964.5,  981.2,  985.9,inferred
"South East",2021-02-20,  879.1,  883.2,  897.3,  908.5,  918.8,  934.4,  939.5,inferred
"South East",2021-02-21,  836.4,  841.0,  854.1,  865.0,  874.8,  889.9,  893.6,inferred
"South East",2021-02-22,  795.8,  800.1,  813.0,  823.6,  832.7,  847.0,  850.3,inferred
"South East",2021-02-23,  756.6,  760.3,  773.7,  784.0,  793.3,  807.5,  811.9,inferred
"South East",2021-02-24,  719.0,  723.5,  736.8,  747.2,  757.0,  772.4,  776.0,inferred
"South East",2021-02-25,  685.2,  690.3,  702.8,  713.0,  722.5,  737.0,  741.4,inferred
"South East",2021-02-26,  655.0,  659.0,  671.6,  681.0,  689.6,  702.9,  708.0,inferred
"South East",2021-02-27,  626.2,  630.4,  641.9,  650.6,  658.3,  670.5,  674.6,inferred
"South East",2021-02-28,  598.4,  601.8,  613.2,  621.7,  629.2,  640.4,  644.2,inferred
"South East",2021-03-01,  570.3,  575.2,  586.4,  594.2,  602.6,  613.1,  618.1,inferred
"South East",2021-03-02,  545.3,  550.1,  561.3,  569.4,  577.2,  588.7,  593.5,inferred
"South East",2021-03-03,  523.1,  527.7,  539.2,  547.4,  555.2,  567.5,  571.4,inferred
"South East",2021-03-04,  507.7,  512.2,  524.2,  532.0,  539.7,  551.4,  555.6,inferred
"South East",2021-03-05,  499.7,  503.6,  515.5,  522.9,  530.3,  541.2,  545.2,inferred
"South East",2021-03-06,  494.3,  497.8,  508.9,  516.2,  523.6,  533.6,  536.9,inferred
"South East",2021-03-07,  488.7,  491.6,  502.6,  509.6,  517.1,  526.5,  530.2,inferred
"South East",2021-03-08,  481.8,  485.5,  495.9,  503.0,  510.4,  519.6,  524.1,inferred
"South East",2021-03-09,  475.7,  478.8,  489.3,  496.4,  503.7,  514.0,  518.7,inferred
"South East",2021-03-10,  469.4,  472.4,  482.9,  490.5,  497.9,  509.7,  512.4,inferred
"South East",2021-03-11,  464.5,  467.7,  478.5,  486.1,  493.1,  504.9,  507.8,inferred
"South East",2021-03-12,  463.0,  465.4,  476.0,  483.1,  489.9,  500.9,  504.0,inferred
"South East",2021-03-13,  460.4,  463.4,  473.4,  480.0,  486.9,  496.7,  500.0,inferred
"South East",2021-03-14,  457.5,  460.6,  470.2,  477.2,  484.0,  493.6,  496.8,inferred
"South East",2021-03-15,  454.3,  457.5,  466.6,  474.0,  481.4,  490.8,  494.1,inferred
"South East",2021-03-16,  451.2,  453.9,  463.7,  471.6,  479.2,  489.2,  491.7,inferred
"South East",2021-03-17,  448.1,  450.8,  461.5,  469.1,  477.3,  487.2,  491.1,inferred
"South East",2021-03-18,  444.3,  447.4,  458.5,  465.8,  474.1,  484.3,  487.8,inferred
"South East",2021-03-19,  441.2,  443.5,  454.3,  461.4,  469.1,  479.7,  482.2,inferred
"South East",2021-03-20,  436.4,  439.5,  449.5,  456.0,  463.1,  473.6,  476.3,inferred
"South East",2021-03-21,  431.3,  433.8,  444.2,  450.4,  457.7,  467.5,  470.3,inferred
"South East",2021-03-22,  425.9,  428.7,  438.7,  445.1,  452.4,  462.1,  465.1,inferred
"South East",2021-03-23,  419.3,  423.9,  433.5,  440.2,  447.6,  457.1,  459.6,inferred
"South East",2021-03-24,  413.8,  417.8,  428.4,  435.2,  443.0,  452.6,  455.8,inferred
"South East",2021-03-25,  405.1,  408.8,  419.3,  426.1,  433.8,  444.1,  446.9,inferred
"South East",2021-03-26,  393.6,  396.2,  406.3,  412.9,  420.2,  429.8,  433.0,inferred
"South East",2021-03-27,  378.9,  382.0,  391.3,  397.9,  404.4,  413.7,  416.6,inferred
"South East",2021-03-28,  364.3,  367.4,  376.2,  382.7,  389.1,  397.8,  401.3,inferred
"South East",2021-03-29,  348.7,  352.5,  361.8,  368.2,  374.4,  384.1,  387.8,inferred
"South East",2021-03-30,  334.2,  338.7,  348.2,  354.8,  361.3,  371.4,  374.7,inferred
"South East",2021-03-31,  321.3,  325.7,  335.9,  343.1,  349.6,  360.5,  364.0,inferred
"South East",2021-04-01,  310.2,  314.4,  324.5,  332.2,  339.2,  350.3,  353.9,inferred
"South East",2021-04-02,  299.8,  303.2,  314.4,  321.6,  329.5,  340.9,  345.1,inferred
"South East",2021-04-03,  288.2,  292.0,  304.5,  311.7,  320.6,  333.2,  338.1,inferred
"South East",2021-04-04,  277.7,  281.0,  295.2,  303.1,  312.1,  326.6,  332.5,inferred
"London",2020-12-21, 9844.3, 9844.3,10181.8,10341.9,10415.8,11053.7,11053.7,inferred
"London",2020-12-22, 9855.5, 9855.5, 9952.7, 9997.3,10246.4,10683.5,10683.5,inferred
"London",2020-12-23, 9821.7, 9822.5, 9883.0, 9972.0,10022.6,10219.6,10220.4,inferred
"London",2020-12-24, 9904.0, 9908.9,10025.7,10262.0,10484.0,10602.5,10609.7,inferred
