area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"Scotland",2021-03-04,  496.7,  501.0,  515.7,  532.9,  549.1,  568.8,  578.1,inferred
"Scotland",2021-03-05,  505.1,  506.9,  524.1,  538.5,  552.3,  570.7,  577.5,inferred
"Scotland",2021-03-06,  514.9,  518.1,  533.2,  544.1,  558.1,  575.5,  579.1,inferred
"Scotland",2021-03-07,  521.5,  524.9,  540.7,  552.0,  565.5,  578.7,  587.8,inferred
"Scotland",2021-03-08,  528.0,  529.6,  547.1,  558.1,  573.2,  589.4,  596.0,inferred
"Scotland",2021-03-09,  528.8,  533.2,  551.9,  562.9,  577.8,  598.8,  603.8,inferred
"Scotland",2021-03-10,  527.7,  535.3,  553.4,  567.7,  583.4,  606.8,  613.7,inferred
"Scotland",2021-03-11,  533.4,  536.9,  556.1,  570.4,  586.1,  607.5,  614.7,inferred
"Scotland",2021-03-12,  534.8,  541.0,  557.5,  571.0,  585.1,  603.5,  615.3,inferred
"Scotland",2021-03-13,  535.1,  545.2,  558.3,  571.3,  583.4,  602.3,  609.1,inferred
"Scotland",2021-03-14,  538.0,  543.6,  558.8,  571.5,  582.6,  601.8,  607.6,inferred
"Scotland",2021-03-15,  535.6,  543.3,  558.8,  571.7,  583.3,  601.8,  607.9,inferred
"Scotland",2021-03-16,  536.6,  541.8,  559.0,  572.8,  586.3,  606.2,  610.9,inferred
"Scotland",2021-03-17,  532.8,  538.1,  556.5,  573.6,  589.6,  611.1,  617.1,inferred
"Scotland",2021-03-18,  530.6,  533.3,  552.8,  570.8,  583.9,  607.4,  612.5,inferred
"Scotland",2021-03-19,  527.6,  530.2,  546.7,  561.5,  574.4,  593.1,  598.4,inferred
"Scotland",2021-03-20,  518.8,  524.2,  539.7,  551.9,  563.2,  582.5,  585.9,inferred
"Scotland",2021-03-21,  512.0,  514.8,  529.3,  542.7,  552.3,  570.2,  576.2,inferred
"Scotland",2021-03-22,  503.8,  506.4,  520.5,  534.2,  543.5,  565.4,  569.8,inferred
"Scotland",2021-03-23,  492.1,  497.4,  514.5,  526.3,  536.0,  559.2,  563.9,inferred
"Scotland",2021-03-24,  481.8,  487.5,  505.1,  519.1,  530.0,  554.6,  559.4,inferred
"Scotland",2021-03-25,  471.8,  476.3,  496.8,  508.7,  521.7,  543.5,  547.2,inferred
"Scotland",2021-03-26,  462.4,  465.0,  484.3,  496.2,  507.8,  526.4,  530.2,inferred
"Scotland",2021-03-27,  448.5,  453.7,  470.9,  483.5,  495.1,  512.0,  516.0,inferred
"Scotland",2021-03-28,  433.7,  446.0,  458.7,  472.4,  482.9,  501.0,  506.0,inferred
"Scotland",2021-03-29,  422.9,  432.7,  448.0,  460.5,  471.0,  493.6,  498.6,inferred
"Scotland",2021-03-30,  413.9,  418.4,  437.6,  449.9,  460.1,  486.7,  492.7,inferred
"Scotland",2021-03-31,  399.7,  408.5,  425.8,  439.0,  451.3,  477.8,  485.5,inferred
"Scotland",2021-04-01,  393.5,  397.2,  414.8,  427.4,  442.4,  466.4,  472.9,inferred
"Scotland",2021-04-02,  385.3,  387.7,  402.4,  419.4,  433.2,  459.1,  464.0,inferred
"Scotland",2021-04-03,  370.9,  375.3,  390.9,  411.6,  426.7,  457.7,  462.1,inferred
"Scotland",2021-04-04,  352.1,  359.5,  377.7,  404.7,  420.7,  454.4,  467.2,inferred
"Wales",2020-12-21, 2195.5, 2195.5, 2195.5, 2195.5, 2195.5, 2195.5, 2195.5,inferred
"Wales",2020-12-22, 2003.0, 2003.0, 2003.0, 2003.0, 2003.0, 2003.0, 2003.0,inferred
"Wales",2020-12-23, 1927.7, 1927.9, 1928.4, 1928.6, 1928.8, 1929.2, 1929.2,inferred
"Wales",2020-12-24, 1927.7, 1930.3, 1935.2, 1938.3, 1940.2, 1943.5, 1944.3,inferred
"Wales",2020-12-25, 1950.9, 1954.2, 1966.0, 1972.6, 1978.4, 1985.4, 1987.4,inferred
"Wales",2020-12-26, 1979.4, 1984.3, 2000.5, 2011.6, 2020.1, 2031.3, 2035.3,inferred
"Wales",2020-12-27, 2006.5, 2013.2, 2029.8, 2042.4, 2054.9, 2070.7, 2077.5,inferred
"Wales",2020-12-28, 2025.1, 2033.4, 2052.0, 2068.2, 2083.7, 2105.3, 2108.1,inferred
"Wales",2020-12-29, 2040.3, 2048.4, 2072.5, 2091.4, 2108.6, 2140.1, 2142.8,inferred
"Wales",2020-12-30, 2047.0, 2057.8, 2089.1, 2108.4, 2129.9, 2161.6, 2173.2,inferred
"Wales",2020-12-31, 2020.2, 2031.4, 2063.7, 2083.6, 2104.7, 2134.4, 2147.2,inferred
"Wales",2021-01-01, 1961.9, 1970.1, 2004.7, 2021.3, 2037.1, 2064.3, 2072.1,inferred
"Wales",2021-01-02, 1898.1, 1908.4, 1934.4, 1949.7, 1962.1, 1989.7, 1996.4,inferred
"Wales",2021-01-03, 1837.8, 1840.7, 1865.9, 1882.3, 1894.9, 1922.3, 1929.8,inferred
"Wales",2021-01-04, 1769.9, 1781.4, 1802.7, 1819.4, 1831.1, 1860.8, 1870.8,inferred
"Wales",2021-01-05, 1709.0, 1723.5, 1744.9, 1760.5, 1777.1, 1806.2, 1820.6,inferred
"Wales",2021-01-06, 1656.1, 1664.3, 1690.7, 1708.2, 1723.1, 1758.2, 1766.3,inferred
"Wales",2021-01-07, 1591.8, 1606.5, 1631.0, 1645.4, 1659.7, 1692.7, 1705.0,inferred
"Wales",2021-01-08, 1529.1, 1539.6, 1561.5, 1571.2, 1586.8, 1610.0, 1623.1,inferred
"Wales",2021-01-09, 1462.7, 1466.2, 1484.6, 1494.8, 1509.0, 1528.1, 1531.5,inferred
"Wales",2021-01-10, 1395.6, 1398.9, 1411.0, 1423.0, 1435.4, 1453.8, 1456.1,inferred
"Wales",2021-01-11, 1327.6, 1330.0, 1342.8, 1355.3, 1369.2, 1389.4, 1394.4,inferred
"Wales",2021-01-12, 1262.1, 1265.1, 1281.4, 1295.1, 1309.1, 1333.5, 1339.9,inferred
"Wales",2021-01-13, 1200.6, 1205.3, 1223.4, 1239.4, 1253.0, 1279.1, 1281.8,inferred
"Wales",2021-01-14, 1139.6, 1147.4, 1164.3, 1178.9, 1193.5, 1216.3, 1220.3,inferred
"Wales",2021-01-15, 1077.8, 1088.4, 1102.1, 1115.6, 1131.0, 1145.7, 1150.8,inferred
"Wales",2021-01-16, 1018.8, 1025.0, 1041.7, 1052.5, 1064.6, 1077.8, 1081.9,inferred
"Wales",2021-01-17,  961.7,  965.7,  982.4,  991.5, 1003.3, 1016.9, 1020.7,inferred
"Wales",2021-01-18,  906.9,  911.0,  927.5,  937.3,  949.3,  964.6,  968.0,inferred
"Wales",2021-01-19,  855.2,  857.9,  875.2,  886.9,  899.1,  915.2,  920.3,inferred
"Wales",2021-01-20,  808.0,  810.0,  826.5,  838.9,  852.6,  869.1,  872.8,inferred
"Wales",2021-01-21,  764.0,  766.3,  784.0,  795.6,  808.4,  824.8,  827.4,inferred
"Wales",2021-01-22,  725.8,  728.0,  744.0,  754.6,  765.5,  782.3,  784.8,inferred
"Wales",2021-01-23,  689.1,  693.3,  707.5,  715.8,  726.7,  738.7,  742.2,inferred
"Wales",2021-01-24,  653.8,  661.5,  672.5,  681.0,  689.9,  700.5,  704.8,inferred
"Wales",2021-01-25,  623.4,  629.8,  639.9,  649.8,  658.9,  669.2,  672.2,inferred
"Wales",2021-01-26,  595.5,  598.3,  608.9,  619.4,  628.7,  641.3,  643.7,inferred
"Wales",2021-01-27,  566.9,  570.4,  582.6,  592.9,  602.1,  614.4,  617.6,inferred
"Wales",2021-01-28,  544.0,  549.2,  561.8,  571.1,  580.3,  591.3,  595.2,inferred
"Wales",2021-01-29,  528.4,  533.1,  544.2,  553.3,  561.8,  570.0,  574.6,inferred
"Wales",2021-01-30,  515.1,  517.6,  527.6,  535.9,  542.9,  553.6,  555.2,inferred
"Wales",2021-01-31,  498.7,  502.8,  510.8,  519.2,  525.4,  537.0,  538.5,inferred
"Wales",2021-02-01,  482.0,  487.7,  496.6,  502.0,  509.4,  520.5,  522.3,inferred
"Wales",2021-02-02,  466.3,  469.1,  480.3,  486.5,  494.4,  504.4,  507.8,inferred
"Wales",2021-02-03,  449.7,  454.6,  465.3,  472.8,  481.0,  489.7,  495.0,inferred
"Wales",2021-02-04,  436.8,  442.6,  452.3,  460.0,  467.4,  475.4,  481.2,inferred
"Wales",2021-02-05,  426.8,  429.6,  440.5,  447.7,  453.3,  461.4,  466.5,inferred
"Wales",2021-02-06,  415.5,  418.4,  428.9,  434.7,  440.0,  449.2,  450.8,inferred
"Wales",2021-02-07,  403.1,  406.0,  415.7,  422.5,  427.6,  436.1,  439.2,inferred
"Wales",2021-02-08,  392.1,  393.9,  403.9,  410.8,  417.0,  425.2,  428.8,inferred
"Wales",2021-02-09,  382.0,  383.9,  394.7,  400.9,  406.8,  416.4,  419.9,inferred
"Wales",2021-02-10,  371.6,  373.5,  384.8,  392.2,  397.3,  407.2,  412.0,inferred
"Wales",2021-02-11,  361.8,  363.5,  375.1,  382.9,  387.9,  400.0,  402.1,inferred
"Wales",2021-02-12,  353.2,  355.1,  366.8,  373.0,  379.4,  388.8,  392.7,inferred
"Wales",2021-02-13,  344.8,  346.0,  356.7,  363.6,  369.7,  380.2,  381.5,inferred
"Wales",2021-02-14,  336.3,  337.7,  347.9,  354.6,  360.4,  369.6,  372.3,inferred
"Wales",2021-02-15,  327.8,  329.3,  339.1,  345.8,  351.4,  362.2,  364.3,inferred
"Wales",2021-02-16,  320.3,  321.9,  329.7,  337.1,  342.9,  354.9,  357.2,inferred
"Wales",2021-02-17,  311.9,  313.7,  321.1,  328.9,  335.3,  346.9,  348.5,inferred
"Wales",2021-02-18,  301.4,  303.3,  312.3,  318.7,  324.7,  334.9,  337.8,inferred
"Wales",2021-02-19,  291.2,  293.2,  301.6,  307.3,  312.3,  322.4,  323.2,inferred
"Wales",2021-02-20,  281.3,  282.2,  290.6,  296.3,  300.6,  307.3,  308.9,inferred
"Wales",2021-02-21,  270.0,  271.3,  278.6,  283.2,  288.8,  295.3,  298.0,inferred
"Wales",2021-02-22,  258.4,  259.7,  266.9,  272.1,  276.9,  283.4,  287.1,inferred
"Wales",2021-02-23,  246.6,  249.2,  256.3,  261.1,  266.6,  274.9,  277.0,inferred
"Wales",2021-02-24,  238.1,  239.5,  246.5,  251.6,  257.5,  265.8,  268.0,inferred
"Wales",2021-02-25,  231.0,  232.3,  238.3,  243.3,  248.2,  256.8,  257.7,inferred
"Wales",2021-02-26,  223.6,  225.2,  231.5,  235.2,  240.0,  248.6,  250.2,inferred
"Wales",2021-02-27,  217.7,  218.7,  224.9,  228.8,  232.6,  241.3,  243.5,inferred
"Wales",2021-02-28,  210.4,  212.1,  218.2,  222.5,  226.0,  233.5,  236.2,inferred
"Wales",2021-03-01,  203.0,  204.9,  211.6,  215.7,  220.2,  227.5,  229.7,inferred
"Wales",2021-03-02,  195.3,  197.6,  205.4,  209.7,  214.5,  221.6,  223.5,inferred
"Wales",2021-03-03,  189.7,  192.1,  199.3,  204.6,  209.5,  215.9,  218.2,inferred
"Wales",2021-03-04,  186.4,  188.9,  195.9,  200.7,  205.8,  210.7,  214.1,inferred
"Wales",2021-03-05,  185.0,  187.8,  194.7,  198.4,  204.1,  209.1,  211.0,inferred
"Wales",2021-03-06,  185.3,  187.0,  193.5,  197.1,  202.1,  207.4,  208.8,inferred
"Wales",2021-03-07,  184.1,  186.0,  191.1,  196.1,  201.4,  205.4,  207.0,inferred
"Wales",2021-03-08,  183.2,  184.3,  189.8,  195.5,  199.9,  204.3,  205.6,inferred
"Wales",2021-03-09,  181.4,  183.3,  189.4,  194.7,  198.6,  203.5,  205.1,inferred
"Wales",2021-03-10,  180.5,  181.9,  188.6,  193.9,  198.0,  203.3,  204.7,inferred
"Wales",2021-03-11,  179.2,  181.0,  187.7,  192.8,  197.4,  203.0,  204.0,inferred
"Wales",2021-03-12,  179.2,  180.8,  186.9,  190.5,  195.0,  201.5,  204.0,inferred
"Wales",2021-03-13,  178.2,  179.9,  184.7,  188.9,  193.1,  199.1,  201.9,inferred
"Wales",2021-03-14,  176.6,  178.4,  182.8,  186.5,  191.0,  196.9,  200.2,inferred
"Wales",2021-03-15,  174.3,  175.4,  180.5,  184.4,  188.8,  195.0,  197.1,inferred
"Wales",2021-03-16,  171.9,  173.6,  178.3,  182.6,  187.4,  194.7,  196.1,inferred
"Wales",2021-03-17,  169.9,  170.7,  176.5,  181.5,  186.6,  193.9,  196.4,inferred
"Wales",2021-03-18,  167.2,  168.3,  174.3,  178.4,  183.3,  190.8,  193.2,inferred
"Wales",2021-03-19,  163.1,  164.9,  170.4,  174.1,  178.5,  184.1,  187.1,inferred
"Wales",2021-03-20,  158.8,  161.0,  165.9,  169.5,  173.6,  177.9,  180.1,inferred
"Wales",2021-03-21,  153.8,  156.6,  161.2,  164.7,  168.2,  172.7,  173.5,inferred
"Wales",2021-03-22,  149.4,  152.2,  156.6,  160.3,  163.9,  168.1,  169.0,inferred
"Wales",2021-03-23,  146.0,  146.9,  151.9,  156.2,  159.6,  164.1,  165.5,inferred
"Wales",2021-03-24,  141.8,  142.9,  147.3,  152.0,  155.1,  161.4,  162.3,inferred
"Wales",2021-03-25,  136.8,  137.6,  142.6,  146.4,  149.9,  156.7,  158.2,inferred
"Wales",2021-03-26,  130.9,  132.0,  136.3,  139.9,  143.6,  149.1,  151.7,inferred
"Wales",2021-03-27,  124.7,  125.6,  129.7,  132.7,  136.9,  141.9,  144.5,inferred
"Wales",2021-03-28,  118.3,  119.2,  123.0,  126.5,  130.3,  136.2,  137.7,inferred
"Wales",2021-03-29,  111.4,  112.8,  116.9,  120.9,  124.4,  130.3,  132.2,inferred
"Wales",2021-03-30,  105.5,  106.5,  111.2,  115.6,  119.0,  124.8,  126.0,inferred
"Wales",2021-03-31,  100.5,  101.6,  106.2,  110.6,  114.3,  119.6,  121.5,inferred
"Wales",2021-04-01,   95.9,   96.4,  101.6,  106.1,  110.2,  115.2,  117.3,inferred
"Wales",2021-04-02,   91.0,   92.2,   96.9,  102.6,  106.8,  111.3,  113.3,inferred
"Wales",2021-04-03,   86.8,   87.5,   93.6,   99.2,  103.1,  109.3,  111.3,inferred
"Wales",2021-04-04,   82.0,   83.5,   90.4,   96.5,  100.2,  107.2,  109.8,inferred
